concurrency,latency_us
2500,366995
2500,367057
2500,325320
2500,1426469
2500,366926
2500,364613
2500,333106
2500,325868
2500,318294
2500,326107
2500,1426320
2500,1437476
2500,366872
2500,326712
2500,366753
2500,333547
2500,329224
2500,326525
2500,1439233
2500,582953
2500,125870
2500,1440695
2500,323136
2500,1440714
2500,1430422
2500,323020
2500,358448
2500,323121
2500,358375
2500,370526
2500,908722
2500,357955
2500,1437591
2500,1447264
2500,1443573
2500,326814
2500,323353
2500,323458
2500,583733
2500,323552
2500,327700
2500,582002
2500,323871
2500,582101
2500,582252
2500,1438911
2500,1444552
2500,330342
2500,324735
2500,324600
2500,324724
2500,583053
2500,583395
2500,583554
2500,385021
2500,384365
2500,384001
2500,336449
2500,384686
2500,384081
2500,384676
2500,382188
2500,1458126
2500,1452281
2500,383769
2500,382108
2500,597141
2500,384555
2500,597365
2500,1451975
2500,597103
2500,598137
2500,596827
2500,1451889
2500,385381
2500,1451970
2500,342736
2500,597515
2500,343535
2500,1468280
2500,340776
2500,384524
2500,385536
2500,385519
2500,1472518
2500,1464331
2500,1461137
2500,1452587
2500,343487
2500,386383
2500,1465768
2500,372490
2500,1020443
2500,159033
2500,1022039
2500,1477932
2500,152986
2500,273179
2500,1022286
2500,1472284
2500,152437
2500,1481009
2500,1478207
2500,1464085
2500,1471996
2500,153226
2500,1476066
2500,1018027
2500,1018342
2500,1475277
2500,1131293
2500,1461577
2500,1475864
2500,1479533
2500,1018500
2500,1483742
2500,1018664
2500,1132201
2500,1466540
2500,1018781
2500,1465730
2500,1461672
2500,1476368
2500,399418
2500,1487417
2500,1462731
2500,1477677
2500,1477522
2500,1480710
2500,1018938
2500,1018791
2500,1018806
2500,1455750
2500,1484870
2500,1476271
2500,1476437
2500,1467041
2500,1460254
2500,1472818
2500,1467111
2500,1467101
2500,1467115
2500,857276
2500,1466867
2500,1460692
2500,1471903
2500,1467288
2500,1020941
2500,1489432
2500,1458037
2500,1475910
2500,1426536
2500,1489852
2500,1467980
2500,1427380
2500,1465680
2500,1469415
2500,1466985
2500,572966
2500,573143
2500,1520182
2500,1507353
2500,1489889
2500,1504515
2500,1489867
2500,573302
2500,1500971
2500,1495343
2500,573334
